발생년,발생년월일시,발생분,주야,요일,사망자수,사상자수,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,사고유형,법규위반_대분류,법규위반,도로형태_대분류,도로형태,가해자_당사자종별_대분류,가해자_당사자종별,피해자_당사자종별_대분류,피해자_당사자종별,발생위치X_UTMK,발생위치Y_UTMK,경도,위도
2018,2018050421,50,야,금,1,1,0,0,0,경북,성주군,차량단독,전도,전도,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,이륜차,없음,없음,1068285.0,1778882.0,128.2576826,36.00435599
2018,2018052420,20,야,목,1,1,0,0,0,경북,성주군,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,원동기장치자전거,원동기장치자전거,화물차,화물차,1080514.0,1770099.0,128.3924691,35.92424432
2018,2018111015,20,주,토,1,1,0,0,0,경북,성주군,차량단독,도로이탈,도로이탈 기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,화물차,화물차,없음,없음,1063029.0,1774832.0,128.1990446,35.96819826
2018,2018111917,35,주,월,1,1,0,0,0,경북,성주군,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,1074782.0,1769002.0,128.3288349,35.91481022
2018,2018050620,26,야,일,1,9,3,5,0,경북,고령군,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,승용차,승용차,승용차,1064769.0,1739830.0,128.2155049,35.652523
2018,2018100823,10,야,월,1,1,0,0,0,경북,구미시,차대사람,횡단중,횡단중,운전자법규위반,과속,단일로,기타단일로,승용차,승용차,보행자,보행자,1083015.0,1793643.0,128.4226606,36.13627785
2018,2018051923,2,야,토,2,4,0,2,0,경북,구미시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,승합차,보행자,보행자,1077006.0,1791936.0,128.3557142,36.12138552
2018,2018071019,43,야,화,1,1,0,0,0,경북,구미시,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,화물차,화물차,자전거,자전거,1077375.0,1788950.0,128.3595208,36.09443808
2018,2018050810,8,주,화,1,1,0,0,0,경북,구미시,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,교량위,건설기계,건설기계,원동기장치자전거,원동기장치자전거,1077070.0,1792511.0,128.3564816,36.12656392
2018,2018030304,33,야,토,1,1,0,0,0,경북,포항시,차량단독,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,이륜차,없음,없음,1173279.0,1778940.0,129.422286,35.99186732
2018,2018101408,14,주,일,1,2,0,1,0,경북,포항시,차대사람,횡단중,횡단중,운전자법규위반,신호위반,교차로,교차로내,승용차,승용차,보행자,보행자,1165465.0,1780616.0,129.3359918,36.00832778
2018,2018102004,20,야,토,1,1,0,0,0,경북,포항시,차대차,기타,기타,운전자법규위반,신호위반,교차로,교차로횡단보도내,승용차,승용차,화물차,화물차,1169219.0,1780497.0,129.3776007,36.00661074
2018,2018071300,2,야,금,1,6,0,4,1,대구,달성군,차대차,기타,기타,운전자법규위반,기타(운전자법규위반),단일로,기타단일로,불명,불명,화물차,화물차,1086941.0,1771597.0,128.4638653,35.93719777
2018,2018061701,36,야,일,1,4,1,2,0,경북,고령군,차량단독,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,없음,없음,1071026.0,1746421.0,128.2852026,35.71151419
2018,2018031817,0,주,일,1,3,1,1,0,경북,청도군,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,화물차,화물차,1115109.0,1732259.0,128.7704366,35.57968876
2018,2018042102,5,야,토,1,1,0,0,0,경북,김천시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,특수차,특수차,없음,없음,1068981.4,1795659.2,128.2668765,36.15555365
2018,2018042015,0,주,금,1,6,2,3,0,경북,구미시,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,승용차,승용차,1068050.0,1808059.0,128.2575996,36.26740168
2018,2018051410,37,주,월,1,1,0,0,0,경북,포항시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,이륜차,이륜차,승용차,승용차,1152547.0,1788721.0,129.1942777,36.08347765
2018,2018101520,4,야,월,2,12,8,2,0,경북,상주시,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,승합차,승합차,1058066.0,1842440.0,128.1490292,36.57798943
2018,2018112622,50,야,월,1,1,0,0,0,경남,창원시(통합),차대사람,횡단중,횡단중,운전자법규위반,신호위반,교차로,교차로내,승합차,승합차,보행자,보행자,1096361.0,1690170.0,128.5585827,35.20224674
2018,2018060904,31,야,토,1,2,0,1,0,경남,진주시,차대차,측면충돌,측면충돌,운전자법규위반,신호위반,교차로,교차로내,승용차,승용차,승용차,승용차,1053268.0,1688595.0,128.0851096,35.19125875
2018,2018070219,55,야,월,1,1,0,0,0,경남,진주시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승합차,승합차,보행자,보행자,1056170.0,1688077.0,128.116949,35.18642993
2018,2018121704,45,야,월,1,2,1,0,0,경남,창원시(통합),차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,승용차,승용차,1114303.0,1680076.0,128.7542499,35.10936558
2018,2018111720,10,야,토,1,1,0,0,0,경남,창원시(통합),차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,이륜차,이륜차,보행자,보행자,1108472.0,1684926.0,128.6909153,35.15373481
2018,2018051511,20,주,화,1,1,0,0,0,경남,통영시,차대차,측면충돌,측면충돌,운전자법규위반,신호위반,교차로,교차로내,원동기장치자전거,원동기장치자전거,화물차,화물차,1085158.0,1650988.0,128.4315102,34.84998727
2018,2018080719,24,야,화,1,1,0,0,0,경남,사천시,차대사람,횡단중,횡단중,운전자법규위반,과속,교차로,교차로횡단보도내,승용차,승용차,보행자,보행자,1052935.0,1661663.0,128.0797322,34.94843393
2018,2018101222,20,야,금,1,1,0,0,0,경남,사천시,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,교차로,교차로부근,승용차,승용차,보행자,보행자,1051957.0,1659556.0,128.0688906,34.92948558
2018,2018031412,35,주,수,1,1,0,0,0,경남,사천시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,1056993.0,1662128.0,128.124204,34.95240661
2018,2018122006,51,주,목,1,1,0,0,0,경남,밀양시,차대사람,길가장자리구역통행중,길가장자리구역통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,1115189.0,1715026.0,128.7688734,35.42433308
2018,2018050416,55,주,금,1,1,0,0,0,경남,밀양시,차대사람,길가장자리구역통행중,길가장자리구역통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,보행자,보행자,1117081.0,1723979.0,128.7909994,35.50481873
2018,2018071711,5,주,화,1,1,0,0,0,경남,거창군,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,보행자,보행자,1046953.0,1742394.0,128.0188492,35.67664866
2018,2018112009,50,주,화,1,1,0,0,0,경남,거창군,차대차,측면충돌,측면충돌,운전자법규위반,직진 및 우회전차의 통행방해,교차로,교차로내,이륜차,이륜차,승용차,승용차,1037545.0,1746732.0,127.9150925,35.71616389
2018,2018090610,20,주,목,1,1,0,0,0,경남,합천군,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로횡단보도내,화물차,화물차,보행자,보행자,1060721.0,1730378.0,128.1700783,35.56756197
2018,2018080416,16,주,토,1,4,0,3,0,경남,창녕군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,없음,없음,1094122.0,1722650.0,128.5377284,35.49528086
2018,2018020519,20,야,월,1,1,0,0,0,경남,함양군,차대사람,길가장자리구역통행중,길가장자리구역통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,1025597.0,1728141.0,127.7824085,35.54892337
2018,2018041719,15,야,화,1,1,0,0,0,경남,양산시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,화물차,화물차,없음,없음,1143338.0,1719425.0,129.0796307,35.46032729
2018,2018032918,50,야,목,1,1,0,0,0,경남,고성군,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,보행자,보행자,1075172.0,1665063.0,128.3235545,34.97768395
2018,2018041813,45,주,수,2,2,0,0,0,경남,고성군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,없음,없음,1078640.0,1667896.0,128.3618125,35.00296389
2018,2018101718,8,야,수,1,1,0,0,0,경남,고성군,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,단일로,기타단일로,승용차,승용차,보행자,보행자,1077728.0,1670425.0,128.3520554,35.02583696
2018,2018121006,35,주,월,1,1,0,0,0,경남,고성군,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,화물차,화물차,보행자,보행자,1067949.0,1673349.0,128.2451058,35.05290684
2018,2018031211,50,주,월,1,1,0,0,0,경남,하동군,차대차,정면충돌,정면충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,화물차,화물차,자전거,자전거,1034947.0,1687123.0,127.8838096,35.17879085
2018,2018062922,3,야,금,1,1,0,0,0,경남,하동군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,이륜차,없음,없음,1025184.0,1677000.0,127.7762791,35.08780267
2018,2018041417,45,주,토,1,1,0,0,0,경남,거제시,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,이륜차,이륜차,1110208.0,1652606.0,128.7056876,34.8621676
2018,2018042708,14,주,금,1,1,0,0,0,경남,산청군,차량단독,도로이탈,도로이탈 추락,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,없음,없음,1038164.0,1711832.0,127.9202899,35.40146903
2018,2018072720,0,야,금,1,1,0,0,0,경남,산청군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,없음,없음,1038251.0,1711841.0,127.9212484,35.40154684
2018,2018031209,10,주,월,1,2,0,1,0,경남,산청군,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,농기계,농기계,1040072.0,1704796.0,127.9409565,35.33795314
2018,2018012021,45,야,토,1,1,0,0,0,경남,함안군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,없음,없음,1078636.0,1698204.0,128.3646535,35.27622741
2018,2018072622,15,야,목,1,1,0,0,0,경남,함안군,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,자전거,자전거,1090041.0,1710436.0,128.491389,35.38554498
2018,2018111520,5,야,목,1,1,0,0,0,경남,함안군,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,1092078.0,1706451.0,128.513365,35.34943219
2018,2018041813,38,주,수,1,1,0,0,0,경남,의령군,차대차,측면충돌,측면충돌,운전자법규위반,교차로 통행방법 위반,교차로,교차로내,이륜차,이륜차,화물차,화물차,1084155.0,1712087.0,128.4267598,35.40094423
2018,2018021219,8,야,월,1,1,0,0,0,경남,창원시(통합),차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,1107435.0,1694760.0,128.6808147,35.24250193
2018,2018062717,25,주,수,1,1,0,0,0,경남,창원시(통합),차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,원동기장치자전거,원동기장치자전거,승용차,승용차,1098119.0,1695099.0,128.5784803,35.2465138
2018,2018041512,50,주,일,1,1,0,0,0,경남,창원시(통합),차대차,기타,기타,운전자법규위반,차로위반(진로변경 위반),단일로,기타단일로,원동기장치자전거,원동기장치자전거,승용차,승용차,1097763.0,1692202.0,128.5742235,35.22043069
2018,2018081117,1,주,토,1,1,0,0,0,경남,창원시(통합),차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,이륜차,없음,없음,1102627.0,1707041.0,128.629517,35.35372212
2018,2018062905,35,야,금,1,1,0,0,0,경남,창원시(통합),차대사람,기타,기타,운전자법규위반,보행자 보호의무 위반,교차로,교차로내,승용차,승용차,보행자,보행자,1100663.0,1706315.0,128.6078154,35.34737713
2018,2018073023,0,야,월,1,1,0,0,0,경남,창원시(통합),차대사람,횡단중,횡단중,운전자법규위반,과속,단일로,기타단일로,승용차,승용차,보행자,보행자,1105939.0,1695126.0,128.6644225,35.24596079
2018,2018080123,45,야,수,1,1,0,0,0,경남,통영시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,1083757.0,1653585.0,128.4164467,34.8735195
2018,2018090216,50,주,일,2,6,0,4,0,경남,함안군,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,특수차,특수차,승용차,승용차,1091203.0,1699890.0,128.5030057,35.29036133
2018,2018020112,1,주,목,1,1,0,0,0,제주,서귀포시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,보행자,보행자,927115.0,1476714.0,126.7173129,33.27934493
2018,2018022506,34,주,일,1,1,0,0,0,제주,서귀포시,차대사람,횡단중,횡단중,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,승용차,보행자,보행자,929421.0,1477331.0,126.7420263,33.2850632
2018,2018112110,25,주,수,1,1,0,0,0,제주,서귀포시,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,이륜차,이륜차,888716.0,1476473.0,126.3050534,33.27389186
2018,2018090219,42,야,일,1,2,0,1,0,제주,서귀포시,차대차,측면충돌,측면충돌,운전자법규위반,과속,교차로,교차로내,이륜차,이륜차,승용차,승용차,926500.0,1477025.0,126.710684,33.28210812
2018,2018082201,18,야,수,1,1,0,0,0,제주,서귀포시,차량단독,기타,기타,운전자법규위반,안전운전 의무 불이행,기타,기타,사륜오토바이(ATV),사륜오토바이(ATV),없음,없음,942291.0,1488316.0,126.879532,33.38490686
2018,2018072922,50,야,일,1,1,0,0,0,제주,서귀포시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,승용차,보행자,보행자,887999.0,1471753.0,126.2979388,33.23125257
2018,2018071721,10,야,화,1,1,0,0,0,제주,제주시,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,교차로,교차로횡단보도내,승용차,승용차,보행자,보행자,885811.0,1491300.0,126.2719908,33.4072952
2018,2018061817,25,주,월,1,1,0,0,0,제주,제주시,차량단독,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,없음,없음,888150.0,1492702.0,126.2969656,33.42018453
2018,2018101220,30,야,금,1,1,0,0,0,제주,제주시,차대차,기타,기타,운전자법규위반,중앙선 침범,단일로,기타단일로,이륜차,이륜차,승용차,승용차,902813.0,1497668.0,126.4541157,33.46639823
2018,2018022421,4,야,토,1,1,0,0,0,제주,제주시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,승합차,보행자,보행자,899311.0,1500053.0,126.4161667,33.48758265
2018,2018011812,35,주,목,1,1,0,0,0,제주,제주시,차대차,기타,기타,운전자법규위반,직진 및 우회전차의 통행방해,교차로,교차로내,승용차,승용차,이륜차,이륜차,883369.0,1481408.0,126.2470138,33.31782956
2018,2018010415,25,주,목,1,1,0,0,0,대구,남구,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,화물차,화물차,원동기장치자전거,원동기장치자전거,1099018.0,1761803.0,128.5965172,35.84776062
2018,2018100414,39,주,목,1,1,0,0,0,대구,남구,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로횡단보도내,승용차,승용차,자전거,자전거,1097556.0,1760993.0,128.5802307,35.84060546
2018,2018070306,45,주,화,1,1,0,0,0,대구,동구,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,없음,없음,1101876.0,1775183.0,128.6298746,35.96807937
2018,2018010809,59,주,월,1,1,0,0,0,대구,동구,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승합차,승합차,자전거,자전거,1109962.0,1763873.0,128.7179722,35.86525293
2018,2018020121,50,야,목,1,1,0,0,0,대구,수성구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,화물차,화물차,보행자,보행자,1109929.0,1760491.0,128.7171408,35.83477085
2018,2018022712,14,주,화,1,1,0,0,0,대구,수성구,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,이륜차,없음,없음,1105904.0,1760346.0,128.672565,35.83390682
2018,2018021909,20,주,월,1,1,0,0,0,대구,달서구,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,단일로,기타단일로,승용차,승용차,보행자,보행자,1092642.0,1757752.0,128.5254504,35.81186539
2018,2018101908,56,주,금,1,2,0,1,0,대구,달성군,차대사람,보도통행중,보도통행중,운전자법규위반,과속,단일로,기타단일로,화물차,화물차,보행자,보행자,1087865.0,1749896.0,128.4717189,35.74148312
2018,2018030310,10,주,토,1,1,0,0,0,대구,북구,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,건설기계,건설기계,자전거,자전거,1098336.0,1765575.0,128.5894313,35.88183204
2018,2018060710,15,주,목,1,1,0,0,0,대구,서구,차대사람,보도통행중,보도통행중,운전자법규위반,기타(운전자법규위반),기타,기타,화물차,화물차,보행자,보행자,1095244.9,1764866.3,128.5551066,35.8757491
2018,2018101310,13,주,토,1,1,0,0,0,대구,서구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,화물차,화물차,보행자,보행자,1096648.0,1765396.0,128.5707118,35.88038658
2018,2018112716,50,주,화,1,1,0,0,0,대구,서구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,화물차,화물차,보행자,보행자,1095625.0,1771669.0,128.5601344,35.93703524
2018,2018051902,0,야,토,2,2,0,0,0,대구,북구,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,건설기계,건설기계,1095127.5,1772406.2,128.5547081,35.94372931
2018,2018071422,18,야,토,1,3,0,2,0,대구,북구,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승합차,승합차,화물차,화물차,1099117.0,1770683.0,128.5987187,35.92779895
2018,2018112706,30,주,화,1,2,1,0,0,인천,중구,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,건설기계,건설기계,913087.0,1942042.0,126.5170705,37.47351858
2018,2018091917,0,주,수,1,1,0,0,0,인천,중구,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,이륜차,이륜차,915453.0,1944246.0,126.5435718,37.49360153
2018,2018072416,0,주,화,1,3,0,2,0,인천,중구,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,화물차,화물차,909860.0,1944226.0,126.480313,37.49289215
2018,2018091405,50,야,금,1,1,0,0,0,인천,중구,차대사람,횡단중,횡단중,운전자법규위반,과속,교차로,교차로횡단보도내,승용차,승용차,보행자,보행자,916636.0,1943951.0,126.5569861,37.49105043
2018,2018042606,57,주,목,1,1,0,0,0,인천,중구,차대차,정면충돌,정면충돌,운전자법규위반,신호위반,교차로,교차로횡단보도내,특수차,특수차,자전거,자전거,921279.0,1939884.0,126.6099366,37.45480366
2018,2018052823,21,야,월,1,2,0,1,0,인천,중구,차대사람,기타,기타,운전자법규위반,과속,교차로,교차로내,승용차,승용차,보행자,보행자,910771.0,1944494.0,126.4905845,37.49539593
2018,2018073009,15,주,월,1,1,0,0,0,인천,남구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,승용차,보행자,보행자,925330.0,1939971.0,126.6557259,37.45592385
2018,2018020705,53,야,수,1,1,0,0,0,인천,남구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,기타,기타,승용차,승용차,보행자,보행자,927079.0,1940876.0,126.67541,37.46422004
2018,2018012400,15,야,수,1,1,0,0,0,인천,부평구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,931657.0,1943408.0,126.7269384,37.48739054
2018,2018011202,50,야,금,1,1,0,0,0,인천,부평구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,931900.0,1943720.0,126.729658,37.49022051
2018,2018091600,55,야,일,1,1,0,0,0,인천,남동구,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,기타,기타,승용차,승용차,보행자,보행자,929259.0,1938694.0,126.7002686,37.44472343
2018,2018072900,45,야,일,1,1,0,0,0,인천,남구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,929106.0,1938298.0,126.6985771,37.44114262
2018,2018032603,0,야,월,1,1,0,0,0,인천,서구,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,건설기계,건설기계,927910.0,1950595.0,126.6838528,37.55188004
2018,2018022406,40,주,토,1,1,0,0,0,인천,계양구,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승합차,승합차,보행자,보행자,930861.0,1948219.0,126.7174827,37.53069192
2018,2018081917,40,주,일,2,5,0,3,0,인천,계양구,차대차,정면충돌,정면충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,이륜차,이륜차,933157.0,1947635.0,126.74352,37.52559774
2018,2018043017,35,주,월,1,1,0,0,0,인천,연수구,차대차,측면충돌,측면충돌,운전자법규위반,신호위반,교차로,교차로횡단보도내,승합차,승합차,자전거,자전거,923388.0,1933100.0,126.6344837,37.39383834
2018,2018041202,10,야,목,1,1,0,0,0,인천,연수구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,926891.0,1935505.0,126.6738167,37.41579734
2018,2018122605,45,야,수,1,2,0,0,1,인천,남구,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,교량위,화물차,화물차,특수차,특수차,923794.0,1938538.0,126.6385087,37.44288327
2018,2018100607,1,주,토,1,1,0,0,0,경기,광명시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,교량위,승용차,승용차,없음,없음,946532.0,1936685.0,126.895675,37.42777576
2018,2018091920,45,야,수,1,1,0,0,0,경기,시흥시,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,화물차,화물차,935391.0,1929394.0,126.770399,37.3613505
2018,2018122700,9,야,목,1,1,0,0,0,광주,서구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,941785.4,1680941.3,126.8610983,35.12197335
2018,2018101620,3,야,화,1,1,0,0,0,광주,서구,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,945497.0,1684526.0,126.9015944,35.15450353
2018,2018010211,40,주,화,1,1,0,0,0,광주,서구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,943846.0,1685474.5,126.8834039,35.16296498
2018,2018062701,40,야,수,1,1,0,0,0,광주,남구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,945995.2,1682220.1,126.9072148,35.13373872
2018,2018101609,0,주,화,1,1,0,0,0,광주,남구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로횡단보도내,승용차,승용차,보행자,보행자,945418.0,1682172.0,126.9008826,35.13327386
2018,2018030705,45,야,수,1,1,0,0,0,광주,남구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,945487.2,1682435.6,126.9016248,35.13565443
2018,2018041218,35,야,목,1,1,0,0,0,광주,북구,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,자전거,자전거,945157.0,1685949.0,126.897767,35.16731581
2018,2018020123,47,야,목,1,1,0,0,0,광주,북구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,보행자,보행자,943924.0,1686124.0,126.8842162,35.16882566
2018,2018072516,30,주,수,1,1,0,0,0,광주,광산구,차대차,기타,기타,운전자법규위반,중앙선 침범,단일로,기타단일로,자전거,자전거,화물차,화물차,940365.0,1689279.0,126.844908,35.197068
2018,2018052204,40,야,화,1,1,0,0,0,광주,광산구,차량단독,도로이탈,도로이탈 추락,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,이륜차,없음,없음,930826.0,1682008.0,126.740739,35.13089757
2018,2018042200,35,야,일,1,3,0,2,0,대전,중구,차대차,측면충돌,측면충돌,운전자법규위반,신호위반,교차로,교차로내,승용차,승용차,승용차,승용차,989841.0,1812515.0,127.3868377,36.30992069
2018,2018122820,3,야,금,1,1,0,0,0,대전,동구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승합차,승합차,보행자,보행자,994831.0,1813457.0,127.4424156,36.31845295
2018,2018052922,15,야,화,1,1,0,0,0,대전,동구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,994665.0,1816995.0,127.4405421,36.35034866
2018,2018042713,55,주,금,1,1,0,0,0,대전,동구,차대차,기타,기타,운전자법규위반,안전거리 미확보,교차로,교차로부근,이륜차,이륜차,승용차,승용차,995418.0,1812508.0,127.4489605,36.30990025
2018,2018051405,0,야,월,1,1,0,0,0,대전,서구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로횡단보도내,화물차,화물차,보행자,보행자,988737.0,1811910.0,127.3745488,36.30445407
2018,2018030316,37,주,토,1,1,0,0,0,대전,대덕구,차대사람,횡단중,횡단중,운전자법규위반,과속,단일로,기타단일로,승용차,승용차,보행자,보행자,993183.0,1827514.0,127.423933,36.44517161
2018,2018072721,15,야,금,1,2,0,1,0,대전,서구,차대차,기타,기타,운전자법규위반,신호위반,교차로,교차로내,승용차,승용차,이륜차,이륜차,988195.0,1817826.0,127.3684222,36.35778281
